Source,Target,Weight
CYP657,CYP540,0.01
CYP657,CYP541,0.01
CYP657,CYP548,0.01
CYP657,CYP551,0.01
CYP657,CYP552,0.01
CYP657,CYP567,0.01
CYP657,CYP572,0.005
CYP657,CYP573,0.01
CYP657,CYP576,0.01
CYP657,CYP578,0.01
CYP657,CYP58,0.01
CYP657,CYP584,0.01
CYP657,CYP586,0.01
CYP657,CYP59,0.01
CYP657,CYP6,0.005
CYP657,CYP6001,0.01
CYP657,CYP61,0.01
CYP657,CYP613,0.01
CYP657,CYP617,0.01
CYP657,CYP619,0.01
CYP657,CYP620,0.01
CYP657,CYP627,0.01
CYP657,CYP628,0.01
CYP657,CYP630,0.01
CYP657,CYP631,0.01
CYP657,CYP646,0.01
CYP657,CYP65,0.01
CYP657,CYP655,0.01
CYP657,CYP658,0.01
CYP657,CYP661,0.005
CYP657,CYP663,0.005
CYP657,CYP666,0.01
CYP657,CYP671,0.01
CYP657,CYP672,0.01
CYP657,CYP675,0.01
CYP657,CYP676,0.005
CYP657,CYP68,0.01
CYP657,CYP682,0.005
CYP657,CYP684,0.01
CYP657,New_family_19,0.01
CYP657,New_family_20,0.01
CYP657,New_family_21,0.01
CYP657,New_family_22,0.01
CYP657,New_family_23,0.005
CYP657,New_family_24,0.005
CYP657,New_family_25,0.01
CYP658,CYP504,0.01
CYP658,CYP5042,0.01
CYP658,CYP5046,0.005
CYP658,CYP505,0.01
CYP658,CYP5050,0.005
CYP658,CYP5061,0.01
CYP658,CYP5062,0.01
CYP658,CYP5066,0.01
CYP658,CYP5068,0.005
CYP658,CYP5075,0.01
CYP658,CYP5080,0.01
CYP658,CYP5087,0.01
CYP658,CYP5089,0.01
CYP658,CYP5095,0.01
CYP658,CYP5096,0.01
CYP658,CYP51,0.01
CYP658,CYP5105,0.01
CYP658,CYP5108,0.005
CYP658,CYP5111,0.01
CYP658,CYP5113,0.005
CYP658,CYP5114,0.01
CYP658,CYP5119,0.01
CYP658,CYP5125,0.01
CYP658,CYP5168,0.005
CYP658,CYP5171,0.01
CYP658,CYP5176,0.01
CYP658,CYP5179,0.005
CYP658,CYP5183,0.005
CYP658,CYP52,0.01
CYP658,CYP5275,0.01
CYP658,CYP5282,0.005
CYP658,CYP5294,0.005
CYP658,CYP53,0.01
CYP658,CYP530,0.01
CYP658,CYP537,0.01
CYP658,CYP539,0.01
CYP658,CYP540,0.01
CYP658,CYP541,0.01
CYP658,CYP548,0.01
CYP658,CYP551,0.01
CYP658,CYP552,0.01
CYP658,CYP567,0.01
CYP658,CYP572,0.005
CYP658,CYP573,0.01
CYP658,CYP576,0.01
CYP658,CYP578,0.01
CYP658,CYP58,0.01
CYP658,CYP584,0.01
CYP658,CYP586,0.01
CYP658,CYP59,0.01
CYP658,CYP6,0.005
CYP658,CYP6001,0.01
CYP658,CYP61,0.01
CYP658,CYP613,0.01
CYP658,CYP617,0.01
CYP658,CYP619,0.01
CYP658,CYP620,0.01
CYP658,CYP627,0.01
CYP658,CYP628,0.01
CYP658,CYP630,0.01
CYP658,CYP631,0.01
CYP658,CYP646,0.01
CYP658,CYP65,0.01
CYP658,CYP655,0.01
CYP658,CYP657,0.01
CYP658,CYP661,0.005
CYP658,CYP663,0.005
CYP658,CYP666,0.01
CYP658,CYP671,0.01
CYP658,CYP672,0.01
CYP658,CYP675,0.01
CYP658,CYP676,0.005
CYP658,CYP68,0.01
CYP658,CYP682,0.005
CYP658,CYP684,0.01
CYP658,New_family_19,0.01
CYP658,New_family_20,0.01
CYP658,New_family_21,0.01
CYP658,New_family_22,0.01
CYP658,New_family_23,0.005
CYP658,New_family_24,0.005
CYP658,New_family_25,0.01
CYP66,CYP502,0.005
CYP66,CYP5032,0.005
CYP66,CYP5037,0.005
CYP66,CYP51,0.005
CYP66,CYP5137,0.005
CYP66,CYP5139,0.005
CYP66,CYP5140,0.005
CYP66,CYP5141,0.005
CYP66,CYP5145,0.005
CYP66,CYP5148,0.005
CYP66,CYP5150,0.005
CYP66,CYP5151,0.005
CYP66,CYP5152,0.005
CYP66,CYP5156,0.005
CYP66,CYP53,0.005
CYP66,CYP61,0.005
CYP66,CYP620,0.005
CYP66,CYP63,0.005
CYP66,CYP699,0.005
CYP66,New_family_10,0.005
CYP66,New_family_11,0.005
CYP66,New_family_7,0.005
CYP66,New_family_8,0.005
CYP66,New_family_9,0.005
CYP661,CYP504,0.005
CYP661,CYP5042,0.005
CYP661,CYP5046,0.005
CYP661,CYP505,0.005
CYP661,CYP5050,0.005
CYP661,CYP5061,0.005
CYP661,CYP5062,0.005
CYP661,CYP5066,0.005
CYP661,CYP5075,0.005
CYP661,CYP5080,0.005
CYP661,CYP5087,0.005
CYP661,CYP5089,0.005
CYP661,CYP5095,0.005
CYP661,CYP5096,0.005
CYP661,CYP51,0.005
CYP661,CYP5105,0.005
CYP661,CYP5111,0.005
CYP661,CYP5113,0.005
CYP661,CYP5114,0.005
CYP661,CYP5119,0.005
CYP661,CYP5125,0.005
CYP661,CYP5168,0.005
CYP661,CYP5171,0.005
CYP661,CYP5176,0.005
CYP661,CYP5179,0.005
CYP661,CYP5183,0.005
CYP661,CYP52,0.005
CYP661,CYP5275,0.005
CYP661,CYP5294,0.005
CYP661,CYP53,0.005
CYP661,CYP530,0.005
CYP661,CYP537,0.005
CYP661,CYP539,0.005
CYP661,CYP540,0.005
CYP661,CYP541,0.005
CYP661,CYP548,0.005
CYP661,CYP551,0.005
CYP661,CYP552,0.005
CYP661,CYP567,0.005
CYP661,CYP573,0.005
CYP661,CYP576,0.005
CYP661,CYP578,0.005
CYP661,CYP58,0.005
CYP661,CYP584,0.005
CYP661,CYP586,0.005
CYP661,CYP59,0.005
CYP661,CYP6,0.005
CYP661,CYP6001,0.005
CYP661,CYP61,0.005
CYP661,CYP613,0.005
CYP661,CYP617,0.005
CYP661,CYP619,0.005
CYP661,CYP620,0.005
CYP661,CYP627,0.005
CYP661,CYP628,0.005
CYP661,CYP630,0.005
CYP661,CYP631,0.005
CYP661,CYP646,0.005
CYP661,CYP65,0.005
CYP661,CYP655,0.005
CYP661,CYP657,0.005
CYP661,CYP658,0.005
CYP661,CYP666,0.005
CYP661,CYP671,0.005
CYP661,CYP672,0.005
CYP661,CYP675,0.005
CYP661,CYP68,0.005
CYP661,CYP682,0.005
CYP661,CYP684,0.005
CYP661,New_family_19,0.005
CYP661,New_family_20,0.005
CYP661,New_family_21,0.005
CYP661,New_family_22,0.005
CYP661,New_family_25,0.005
CYP663,CYP504,0.005
CYP663,CYP5042,0.005
CYP663,CYP505,0.005
CYP663,CYP5061,0.005
CYP663,CYP5062,0.005
CYP663,CYP5066,0.005
CYP663,CYP5068,0.005
CYP663,CYP5075,0.005
CYP663,CYP5080,0.005
CYP663,CYP5087,0.005
CYP663,CYP5089,0.005
CYP663,CYP5095,0.005
CYP663,CYP5096,0.005
CYP663,CYP51,0.005
CYP663,CYP5105,0.005
CYP663,CYP5108,0.005
CYP663,CYP5111,0.005
CYP663,CYP5114,0.005
CYP663,CYP5119,0.005
CYP663,CYP5125,0.005
CYP663,CYP5171,0.005
CYP663,CYP5176,0.005
CYP663,CYP52,0.005
CYP663,CYP5275,0.005
CYP663,CYP5282,0.005
CYP663,CYP53,0.005
CYP663,CYP530,0.005
CYP663,CYP537,0.005
CYP663,CYP539,0.005
CYP663,CYP540,0.005
CYP663,CYP541,0.005
CYP663,CYP548,0.005
CYP663,CYP551,0.005
CYP663,CYP552,0.005
CYP663,CYP567,0.005
CYP663,CYP572,0.005
CYP663,CYP573,0.005
CYP663,CYP576,0.005
CYP663,CYP578,0.005
CYP663,CYP58,0.005
CYP663,CYP584,0.005
CYP663,CYP586,0.005
CYP663,CYP59,0.005
CYP663,CYP6001,0.005
CYP663,CYP61,0.005
CYP663,CYP613,0.005
CYP663,CYP617,0.005
CYP663,CYP619,0.005
CYP663,CYP620,0.005
CYP663,CYP627,0.005
CYP663,CYP628,0.005
CYP663,CYP630,0.005
CYP663,CYP631,0.005
CYP663,CYP646,0.005
CYP663,CYP65,0.005
CYP663,CYP655,0.005
CYP663,CYP657,0.005
CYP663,CYP658,0.005
CYP663,CYP666,0.005
CYP663,CYP671,0.005
CYP663,CYP672,0.005
CYP663,CYP675,0.005
CYP663,CYP676,0.005
CYP663,CYP68,0.005
CYP663,CYP684,0.005
CYP663,New_family_19,0.005
CYP663,New_family_20,0.005
CYP663,New_family_21,0.005
CYP663,New_family_22,0.005
CYP663,New_family_23,0.005
CYP663,New_family_24,0.005
CYP663,New_family_25,0.005
CYP666,CYP504,0.01
CYP666,CYP5042,0.01
CYP666,CYP5046,0.005
CYP666,CYP505,0.01
CYP666,CYP5050,0.005
CYP666,CYP5061,0.01
CYP666,CYP5062,0.01
CYP666,CYP5066,0.01
CYP666,CYP5068,0.005
CYP666,CYP5075,0.01
CYP666,CYP5080,0.01
CYP666,CYP5087,0.01
CYP666,CYP5089,0.01
CYP666,CYP5095,0.01
CYP666,CYP5096,0.01
CYP666,CYP51,0.01
CYP666,CYP5105,0.01
CYP666,CYP5108,0.005
CYP666,CYP5111,0.01
CYP666,CYP5113,0.005
CYP666,CYP5114,0.01
CYP666,CYP5119,0.01
CYP666,CYP5125,0.01
CYP666,CYP5168,0.005
CYP666,CYP5171,0.01
CYP666,CYP5176,0.01
CYP666,CYP5179,0.005
CYP666,CYP5183,0.005
CYP666,CYP52,0.01
CYP666,CYP5275,0.01
CYP666,CYP5282,0.005
CYP666,CYP5294,0.005
CYP666,CYP53,0.01
CYP666,CYP530,0.01
CYP666,CYP537,0.01
CYP666,CYP539,0.01
CYP666,CYP540,0.01
CYP666,CYP541,0.01
CYP666,CYP548,0.01
CYP666,CYP551,0.01
CYP666,CYP552,0.01
CYP666,CYP567,0.01
CYP666,CYP572,0.005
CYP666,CYP573,0.01
CYP666,CYP576,0.01
CYP666,CYP578,0.01
CYP666,CYP58,0.01
CYP666,CYP584,0.01
CYP666,CYP586,0.01
CYP666,CYP59,0.01
CYP666,CYP6,0.005
CYP666,CYP6001,0.01
CYP666,CYP61,0.01
CYP666,CYP613,0.01
CYP666,CYP617,0.01
CYP666,CYP619,0.01
CYP666,CYP620,0.01
CYP666,CYP627,0.01
CYP666,CYP628,0.01
CYP666,CYP630,0.01
CYP666,CYP631,0.01
CYP666,CYP646,0.01
CYP666,CYP65,0.01
CYP666,CYP655,0.01
CYP666,CYP657,0.01
CYP666,CYP658,0.01
CYP666,CYP661,0.005
CYP666,CYP663,0.005
CYP666,CYP671,0.01
CYP666,CYP672,0.01
CYP666,CYP675,0.01
CYP666,CYP676,0.005
CYP666,CYP68,0.01
CYP666,CYP682,0.005
CYP666,CYP684,0.01
CYP666,New_family_19,0.01
CYP666,New_family_20,0.01
CYP666,New_family_21,0.01
CYP666,New_family_22,0.01
CYP666,New_family_23,0.005
CYP666,New_family_24,0.005
CYP666,New_family_25,0.01
CYP671,CYP504,0.015
CYP671,CYP5042,0.01
CYP671,CYP5046,0.01
CYP671,CYP505,0.015
CYP671,CYP5050,0.01
CYP671,CYP5053,0.005
CYP671,CYP5061,0.01
CYP671,CYP5062,0.01
CYP671,CYP5063,0.005
CYP671,CYP5066,0.01
CYP671,CYP5068,0.005
CYP671,CYP5075,0.01
CYP671,CYP5076,0.005
CYP671,CYP5080,0.015
CYP671,CYP5087,0.01
CYP671,CYP5089,0.01
CYP671,CYP5093,0.005
CYP671,CYP5095,0.01
CYP671,CYP5096,0.01
CYP671,CYP51,0.015
CYP671,CYP5103,0.005
CYP671,CYP5105,0.01
CYP671,CYP5108,0.005
CYP671,CYP5111,0.01
CYP671,CYP5113,0.005
CYP671,CYP5114,0.01
CYP671,CYP5119,0.01
CYP671,CYP5125,0.01
CYP671,CYP5127,0.005
CYP671,CYP5128,0.005
CYP671,CYP5168,0.005
CYP671,CYP5171,0.01
CYP671,CYP5176,0.01
CYP671,CYP5179,0.005
CYP671,CYP5183,0.005
CYP671,CYP52,0.015
CYP671,CYP5238,0.005
CYP671,CYP5259,0.005
CYP671,CYP527,0.005
CYP671,CYP5275,0.01
CYP671,CYP5282,0.005
CYP671,CYP5294,0.005
CYP671,CYP53,0.015
CYP671,CYP530,0.015
CYP671,CYP5301,0.005
CYP671,CYP5307,0.005
CYP671,CYP532,0.005
CYP671,CYP535,0.005
CYP671,CYP537,0.01
CYP671,CYP539,0.015
CYP671,CYP540,0.015
CYP671,CYP541,0.01
CYP671,CYP543,0.005
CYP671,CYP545,0.005
CYP671,CYP547,0.005
CYP671,CYP548,0.015
CYP671,CYP551,0.01
CYP671,CYP552,0.015
CYP671,CYP56,0.005
CYP671,CYP561,0.005
CYP671,CYP567,0.015
CYP671,CYP570,0.005
CYP671,CYP572,0.01
CYP671,CYP573,0.015
CYP671,CYP576,0.015
CYP671,CYP578,0.01
CYP671,CYP58,0.01
CYP671,CYP584,0.015
CYP671,CYP585,0.005
CYP671,CYP586,0.01
CYP671,CYP59,0.015
CYP671,CYP595,0.005
CYP671,CYP6,0.005
CYP671,CYP6001,0.015
CYP671,CYP6004,0.005
CYP671,CYP61,0.015
CYP671,CYP613,0.01
CYP671,CYP617,0.015
CYP671,CYP619,0.015
CYP671,CYP62,0.005
CYP671,CYP620,0.015
CYP671,CYP627,0.01
CYP671,CYP628,0.01
CYP671,CYP629,0.005
CYP671,CYP630,0.015
CYP671,CYP631,0.01
CYP671,CYP646,0.01
CYP671,CYP65,0.015
CYP671,CYP654,0.005
CYP671,CYP655,0.01
CYP671,CYP657,0.01
CYP671,CYP658,0.01
CYP671,CYP661,0.005
CYP671,CYP663,0.005
CYP671,CYP666,0.01
CYP671,CYP672,0.01
CYP671,CYP673,0.005
CYP671,CYP675,0.015
CYP671,CYP676,0.005
CYP671,CYP677,0.005
CYP671,CYP68,0.01
CYP671,CYP680,0.005
CYP671,CYP682,0.01
CYP671,CYP684,0.015
CYP671,New_family_12,0.005
CYP671,New_family_13,0.005
CYP671,New_family_14,0.005
CYP671,New_family_15,0.005
CYP671,New_family_16,0.005
CYP671,New_family_17,0.005
CYP671,New_family_19,0.01
CYP671,New_family_20,0.01
CYP671,New_family_21,0.01
CYP671,New_family_22,0.01
CYP671,New_family_23,0.005
CYP671,New_family_24,0.005
CYP671,New_family_25,0.01
CYP672,CYP504,0.01
CYP672,CYP5042,0.01
CYP672,CYP5046,0.005
CYP672,CYP505,0.01
CYP672,CYP5050,0.005
CYP672,CYP5061,0.01
CYP672,CYP5062,0.01
CYP672,CYP5066,0.01
CYP672,CYP5068,0.005
CYP672,CYP5075,0.01
CYP672,CYP5080,0.01
CYP672,CYP5087,0.01
CYP672,CYP5089,0.01
CYP672,CYP5095,0.01
CYP672,CYP5096,0.01
CYP672,CYP51,0.01
CYP672,CYP5105,0.01
CYP672,CYP5108,0.005
CYP672,CYP5111,0.01
CYP672,CYP5113,0.005
CYP672,CYP5114,0.01
CYP672,CYP5119,0.01
CYP672,CYP5125,0.01
CYP672,CYP5168,0.005
CYP672,CYP5171,0.01
CYP672,CYP5176,0.01
CYP672,CYP5179,0.005
CYP672,CYP5183,0.005
CYP672,CYP52,0.01
CYP672,CYP5275,0.01
CYP672,CYP5282,0.005
CYP672,CYP5294,0.005
CYP672,CYP53,0.01
CYP672,CYP530,0.01
CYP672,CYP537,0.01
CYP672,CYP539,0.01
CYP672,CYP540,0.01
CYP672,CYP541,0.01
CYP672,CYP548,0.01
CYP672,CYP551,0.01
CYP672,CYP552,0.01
CYP672,CYP567,0.01
CYP672,CYP572,0.005
CYP672,CYP573,0.01
CYP672,CYP576,0.01
CYP672,CYP578,0.01
CYP672,CYP58,0.01
CYP672,CYP584,0.01
CYP672,CYP586,0.01
CYP672,CYP59,0.01
CYP672,CYP6,0.005
CYP672,CYP6001,0.01
CYP672,CYP61,0.01
CYP672,CYP613,0.01
CYP672,CYP617,0.01
CYP672,CYP619,0.01
CYP672,CYP620,0.01
CYP672,CYP627,0.01
CYP672,CYP628,0.01
CYP672,CYP630,0.01
CYP672,CYP631,0.01
CYP672,CYP646,0.01
CYP672,CYP65,0.01
CYP672,CYP655,0.01
CYP672,CYP657,0.01
CYP672,CYP658,0.01
CYP672,CYP661,0.005
CYP672,CYP663,0.005
CYP672,CYP666,0.01
CYP672,CYP671,0.01
CYP672,CYP675,0.01
CYP672,CYP676,0.005
CYP672,CYP68,0.01
CYP672,CYP682,0.005
CYP672,CYP684,0.01
CYP672,New_family_19,0.01
CYP672,New_family_20,0.01
CYP672,New_family_21,0.01
CYP672,New_family_22,0.01
CYP672,New_family_23,0.005
CYP672,New_family_24,0.005
CYP672,New_family_25,0.01
CYP673,CYP504,0.005
CYP673,CYP5046,0.005
CYP673,CYP505,0.005
CYP673,CYP5050,0.005
CYP673,CYP5053,0.005
CYP673,CYP5063,0.005
CYP673,CYP5076,0.005
CYP673,CYP5080,0.005
CYP673,CYP5093,0.005
CYP673,CYP51,0.005
CYP673,CYP5103,0.005
CYP673,CYP5127,0.005
CYP673,CYP5128,0.005
CYP673,CYP52,0.005
CYP673,CYP5238,0.005
CYP673,CYP5259,0.005
CYP673,CYP527,0.005
CYP673,CYP53,0.005
CYP673,CYP530,0.005
CYP673,CYP5301,0.005
CYP673,CYP5307,0.005
CYP673,CYP532,0.005
CYP673,CYP535,0.005
CYP673,CYP539,0.005
CYP673,CYP540,0.005
CYP673,CYP543,0.005
CYP673,CYP545,0.005
CYP673,CYP547,0.005
CYP673,CYP548,0.005
CYP673,CYP552,0.005
CYP673,CYP56,0.005
CYP673,CYP561,0.005
CYP673,CYP567,0.005
CYP673,CYP570,0.005
CYP673,CYP572,0.005
CYP673,CYP573,0.005
CYP673,CYP576,0.005
CYP673,CYP584,0.005
CYP673,CYP585,0.005
CYP673,CYP59,0.005
CYP673,CYP595,0.005
CYP673,CYP6001,0.005
CYP673,CYP6004,0.005
CYP673,CYP61,0.005
CYP673,CYP617,0.005
CYP673,CYP619,0.005
CYP673,CYP62,0.005
CYP673,CYP620,0.005
CYP673,CYP629,0.005
CYP673,CYP630,0.005
CYP673,CYP65,0.005
CYP673,CYP654,0.005
CYP673,CYP671,0.005
CYP673,CYP675,0.005
CYP673,CYP677,0.005
CYP673,CYP680,0.005
CYP673,CYP682,0.005
CYP673,CYP684,0.005
CYP673,New_family_12,0.005
CYP673,New_family_13,0.005
CYP673,New_family_14,0.005
CYP673,New_family_15,0.005
CYP673,New_family_16,0.005
CYP673,New_family_17,0.005
CYP675,CYP504,0.015
CYP675,CYP5042,0.01
CYP675,CYP5046,0.01
CYP675,CYP505,0.015
CYP675,CYP5050,0.01
CYP675,CYP5053,0.005
CYP675,CYP5061,0.01
CYP675,CYP5062,0.01
CYP675,CYP5063,0.005
CYP675,CYP5066,0.01
CYP675,CYP5068,0.005
CYP675,CYP5075,0.01
CYP675,CYP5076,0.005
CYP675,CYP5080,0.015
CYP675,CYP5087,0.01
CYP675,CYP5089,0.01
CYP675,CYP5093,0.005
CYP675,CYP5095,0.01
CYP675,CYP5096,0.01
CYP675,CYP51,0.015
CYP675,CYP5103,0.005
CYP675,CYP5105,0.01
CYP675,CYP5108,0.005
CYP675,CYP5111,0.01
CYP675,CYP5113,0.005
CYP675,CYP5114,0.01
CYP675,CYP5119,0.01
CYP675,CYP5125,0.01
CYP675,CYP5127,0.005
CYP675,CYP5128,0.005
CYP675,CYP5168,0.005
CYP675,CYP5171,0.01
CYP675,CYP5176,0.01
CYP675,CYP5179,0.005
CYP675,CYP5183,0.005
CYP675,CYP52,0.015
CYP675,CYP5238,0.005
CYP675,CYP5259,0.005
CYP675,CYP527,0.005
CYP675,CYP5275,0.01
CYP675,CYP5282,0.005
CYP675,CYP5294,0.005
CYP675,CYP53,0.015
CYP675,CYP530,0.015
CYP675,CYP5301,0.005
CYP675,CYP5307,0.005
CYP675,CYP532,0.005
CYP675,CYP535,0.005
CYP675,CYP537,0.01
CYP675,CYP539,0.015
CYP675,CYP540,0.015
CYP675,CYP541,0.01
CYP675,CYP543,0.005
CYP675,CYP545,0.005
CYP675,CYP547,0.005
CYP675,CYP548,0.015
CYP675,CYP551,0.01
CYP675,CYP552,0.015
CYP675,CYP56,0.005
CYP675,CYP561,0.005
CYP675,CYP567,0.015
CYP675,CYP570,0.005
CYP675,CYP572,0.01
CYP675,CYP573,0.015
CYP675,CYP576,0.015
CYP675,CYP578,0.01
CYP675,CYP58,0.01
CYP675,CYP584,0.015
CYP675,CYP585,0.005
CYP675,CYP586,0.01
CYP675,CYP59,0.015
CYP675,CYP595,0.005
CYP675,CYP6,0.005
CYP675,CYP6001,0.015
CYP675,CYP6004,0.005
CYP675,CYP61,0.015
CYP675,CYP613,0.01
CYP675,CYP617,0.015
CYP675,CYP619,0.015
CYP675,CYP62,0.005
CYP675,CYP620,0.015
CYP675,CYP627,0.01
CYP675,CYP628,0.01
CYP675,CYP629,0.005
CYP675,CYP630,0.015
CYP675,CYP631,0.01
CYP675,CYP646,0.01
CYP675,CYP65,0.015
CYP675,CYP654,0.005
CYP675,CYP655,0.01
CYP675,CYP657,0.01
CYP675,CYP658,0.01
CYP675,CYP661,0.005
CYP675,CYP663,0.005
CYP675,CYP666,0.01
CYP675,CYP671,0.015
CYP675,CYP672,0.01
CYP675,CYP673,0.005
CYP675,CYP676,0.005
CYP675,CYP677,0.005
CYP675,CYP68,0.01
CYP675,CYP680,0.005
CYP675,CYP682,0.01
CYP675,CYP684,0.015
CYP675,New_family_12,0.005
CYP675,New_family_13,0.005
CYP675,New_family_14,0.005
CYP675,New_family_15,0.005
CYP675,New_family_16,0.005
CYP675,New_family_17,0.005
CYP675,New_family_19,0.01
CYP675,New_family_20,0.01
CYP675,New_family_21,0.01
CYP675,New_family_22,0.01
CYP675,New_family_23,0.005
CYP675,New_family_24,0.005
CYP675,New_family_25,0.01
CYP676,CYP504,0.005
CYP676,CYP5042,0.005
CYP676,CYP505,0.005
CYP676,CYP5061,0.005
CYP676,CYP5062,0.005
CYP676,CYP5066,0.005
CYP676,CYP5068,0.005
CYP676,CYP5075,0.005
CYP676,CYP5080,0.005
CYP676,CYP5087,0.005
CYP676,CYP5089,0.005
CYP676,CYP5095,0.005
CYP676,CYP5096,0.005
CYP676,CYP51,0.005
CYP676,CYP5105,0.005
CYP676,CYP5108,0.005
CYP676,CYP5111,0.005
CYP676,CYP5114,0.005
CYP676,CYP5119,0.005
CYP676,CYP5125,0.005
CYP676,CYP5171,0.005
CYP676,CYP5176,0.005
CYP676,CYP52,0.005
CYP676,CYP5275,0.005
CYP676,CYP5282,0.005
CYP676,CYP53,0.005
CYP676,CYP530,0.005
CYP676,CYP537,0.005
CYP676,CYP539,0.005
CYP676,CYP540,0.005
CYP676,CYP541,0.005
CYP676,CYP548,0.005
CYP676,CYP551,0.005
CYP676,CYP552,0.005
CYP676,CYP567,0.005
CYP676,CYP572,0.005
CYP676,CYP573,0.005
CYP676,CYP576,0.005
CYP676,CYP578,0.005
CYP676,CYP58,0.005
CYP676,CYP584,0.005
CYP676,CYP586,0.005
CYP676,CYP59,0.005
CYP676,CYP6001,0.005
CYP676,CYP61,0.005
CYP676,CYP613,0.005
CYP676,CYP617,0.005
CYP676,CYP619,0.005
CYP676,CYP620,0.005
CYP676,CYP627,0.005
CYP676,CYP628,0.005
CYP676,CYP630,0.005
CYP676,CYP631,0.005
CYP676,CYP646,0.005
CYP676,CYP65,0.005
CYP676,CYP655,0.005
CYP676,CYP657,0.005
CYP676,CYP658,0.005
CYP676,CYP663,0.005
CYP676,CYP666,0.005
CYP676,CYP671,0.005
CYP676,CYP672,0.005
CYP676,CYP675,0.005
CYP676,CYP68,0.005
CYP676,CYP684,0.005
CYP676,New_family_19,0.005
CYP676,New_family_20,0.005
CYP676,New_family_21,0.005
CYP676,New_family_22,0.005
CYP676,New_family_23,0.005
CYP676,New_family_24,0.005
CYP676,New_family_25,0.005
CYP677,CYP504,0.02
CYP677,CYP5043,0.005
CYP677,CYP5046,0.005
CYP677,CYP505,0.02
CYP677,CYP5050,0.015
CYP677,CYP5053,0.015
CYP677,CYP5063,0.005
CYP677,CYP5076,0.005
CYP677,CYP5078,0.015
CYP677,CYP5080,0.005
CYP677,CYP5093,0.02
CYP677,CYP5095,0.005
CYP677,CYP51,0.02
CYP677,CYP5103,0.005
CYP677,CYP5104,0.01
CYP677,CYP5127,0.005
CYP677,CYP5128,0.01
CYP677,CYP5168,0.005
CYP677,CYP5189,0.01
CYP677,CYP5190,0.01
CYP677,CYP5196,0.01
CYP677,CYP52,0.02
CYP677,CYP5238,0.005
CYP677,CYP5259,0.005
CYP677,CYP5268,0.005
CYP677,CYP527,0.005
CYP677,CYP53,0.02
CYP677,CYP530,0.02
CYP677,CYP5301,0.005
CYP677,CYP5305,0.01
CYP677,CYP5307,0.005
CYP677,CYP5308,0.005
CYP677,CYP531,0.005
CYP677,CYP532,0.02
CYP677,CYP534,0.01
CYP677,CYP535,0.005
CYP677,CYP536,0.01
CYP677,CYP539,0.02
CYP677,CYP540,0.01
CYP677,CYP543,0.015
CYP677,CYP544,0.005
CYP677,CYP545,0.005
CYP677,CYP547,0.01
CYP677,CYP548,0.02
CYP677,CYP55,0.01
CYP677,CYP552,0.005
CYP677,CYP56,0.005
CYP677,CYP561,0.005
CYP677,CYP567,0.005
CYP677,CYP570,0.015
CYP677,CYP572,0.005
CYP677,CYP573,0.01
CYP677,CYP576,0.005
CYP677,CYP578,0.015
CYP677,CYP584,0.02
CYP677,CYP585,0.005
CYP677,CYP59,0.015
CYP677,CYP595,0.005
CYP677,CYP596,0.01
CYP677,CYP6,0.01
CYP677,CYP6001,0.02
CYP677,CYP6004,0.005
CYP677,CYP608,0.005
CYP677,CYP61,0.02
CYP677,CYP617,0.02
CYP677,CYP619,0.02
CYP677,CYP62,0.015
CYP677,CYP620,0.005
CYP677,CYP623,0.005
CYP677,CYP629,0.005
CYP677,CYP630,0.02
CYP677,CYP65,0.02
CYP677,CYP654,0.005
CYP677,CYP671,0.005
CYP677,CYP673,0.005
CYP677,CYP675,0.005
CYP677,CYP680,0.005
CYP677,CYP682,0.005
CYP677,CYP684,0.015
CYP677,CYP687,0.01
CYP677,New_family_12,0.005
CYP677,New_family_13,0.005
CYP677,New_family_14,0.005
CYP677,New_family_15,0.005
CYP677,New_family_16,0.005
CYP677,New_family_17,0.005
CYP677,New_family_18,0.005
CYP677,New_family_3,0.01
CYP677,New_family_4,0.01
CYP677,New_family_5,0.01
CYP677,New_family_6,0.01
CYP68,CYP504,0.01
CYP68,CYP5042,0.01
CYP68,CYP5046,0.005
CYP68,CYP505,0.01
CYP68,CYP5050,0.005
CYP68,CYP5061,0.01
CYP68,CYP5062,0.01
CYP68,CYP5066,0.01
CYP68,CYP5068,0.005
CYP68,CYP5075,0.01
CYP68,CYP5080,0.01
CYP68,CYP5087,0.01
CYP68,CYP5089,0.01
CYP68,CYP5095,0.01
CYP68,CYP5096,0.01
CYP68,CYP51,0.01
CYP68,CYP5105,0.01
CYP68,CYP5108,0.005
CYP68,CYP5111,0.01
CYP68,CYP5113,0.005
CYP68,CYP5114,0.01
CYP68,CYP5119,0.01
CYP68,CYP5125,0.01
CYP68,CYP5168,0.005
CYP68,CYP5171,0.01
CYP68,CYP5176,0.01
CYP68,CYP5179,0.005
CYP68,CYP5183,0.005
CYP68,CYP52,0.01
CYP68,CYP5275,0.01
CYP68,CYP5282,0.005
CYP68,CYP5294,0.005
CYP68,CYP53,0.01
CYP68,CYP530,0.01
CYP68,CYP537,0.01
CYP68,CYP539,0.01
CYP68,CYP540,0.01
CYP68,CYP541,0.01
CYP68,CYP548,0.01
CYP68,CYP551,0.01
CYP68,CYP552,0.01
CYP68,CYP567,0.01
CYP68,CYP572,0.005
CYP68,CYP573,0.01
CYP68,CYP576,0.01
CYP68,CYP578,0.01
